,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
1208,1208,0.719997,0.617606,0.304207,0,0.23496400000000017,0.25465399999999994,0.17247200000000018,-0.21871000000000007,-0.26907400000000004,-0.262744,0.12172066666666681
1209,1209,1.0,0.566261,0.738343,0,0.02868600000000021,0.227962,0.08881400000000017,-0.23209400000000002,-0.151254,-0.19201199999999996,0.05413000000000013
1210,1210,0.789719,0.418204,0.574028,0,0.4288040000000002,-0.10380999999999996,0.11634800000000012,0.40230999999999995,0.08791799999999994,-0.31749799999999995,0.21735600000000008
1211,1211,0.83189,0.478735,0.458724,0,0.13457200000000014,-0.20190600000000003,-0.009239999999999915,-0.30751000000000006,0.547294,0.14500000000000002,0.34568066666666675
1212,1212,0.824052,0.425053,0.395156,0,0.37671600000000005,-0.25627,-0.2844319999999999,-0.5293760000000001,-0.11360200000000009,-0.033864000000000005,0.266064
1213,1213,0.930133,0.575592,0.118428,0,0.462564,0.11540400000000006,-0.07684799999999992,0.027859999999999996,-0.26769,-0.32004999999999995,0.09827066666666665
1214,1214,0.873592,0.718177,0.567359,0,0.371364,-0.022274000000000016,0.09340000000000015,-0.22069400000000006,-0.19215800000000005,-0.316472,0.2773486666666667
1215,1215,0.582781,0.493261,0.523961,0,-0.12335599999999991,-0.19652800000000004,0.12763400000000003,-0.41024000000000005,0.22193799999999997,-0.289022,0.37400200000000006
1216,1216,0.876594,0.211212,0.388263,0,0.04369400000000012,0.13249,0.19804000000000022,-0.4176360000000001,-0.12849600000000005,-0.19879000000000002,0.19905800000000012
1217,1217,0.84368,0.479198,0.413939,0,-0.15605399999999992,-0.329118,-0.1523739999999999,0.47995600000000005,-0.07337800000000005,-0.12626399999999993,-0.13545999999999997
1218,1218,0.583463,0.369429,0.623042,0,-0.11038599999999987,0.02502800000000005,0.16420600000000007,-0.19892200000000004,0.0866499999999999,-0.07690200000000003,0.13042200000000004
1219,1219,0.932758,0.503322,0.38075,0,-0.05314799999999986,0.21455800000000003,0.237228,-0.6018340000000001,-0.10029600000000005,-0.4240219999999999,0.29836066666666666
1220,1220,0.658963,0.459256,0.617685,0,-0.26271199999999983,0.578004,0.436914,-0.08479000000000003,-0.00042000000000008697,-0.334472,0.0050133333333333835
1221,1221,0.833766,0.669161,0.407769,0,-0.16056999999999988,0.2831459999999999,0.15155200000000013,0.07647399999999993,0.22034599999999993,-0.35912199999999994,0.07027666666666676
1222,1222,0.56025,0.560702,0.674597,0,0.0410560000000002,-0.09676400000000007,-0.2575059999999999,0.04518399999999989,0.305874,-0.058227999999999946,0.0664106666666668
1223,1223,0.768624,0.489602,0.670446,0,-0.2610159999999999,0.501206,-0.09107399999999988,-0.10726800000000003,-0.2227380000000001,-0.11161199999999993,-0.28571799999999997
1224,1224,0.608681,0.160633,0.419151,0,0.46017600000000014,-0.19271799999999994,-0.44770599999999994,0.07477,0.448442,-0.3445419999999999,0.3078006666666667
1225,1225,0.635376,0.329392,0.266379,0,0.3352020000000002,0.0889120000000001,-0.16789399999999988,-0.15670000000000006,0.15838399999999986,-0.44419999999999993,0.2792266666666667
1226,1226,1.0,0.64513,0.558992,0,-0.11220199999999991,0.06534200000000001,-0.25787799999999983,0.05658399999999997,-0.18797400000000009,-0.05500399999999994,-0.20832533333333328
1227,1227,1.0,0.568766,0.304203,0,0.02689600000000003,-0.183048,-0.7377419999999999,-0.03239200000000009,0.19303000000000003,-0.23638599999999999,-0.02199666666666658
1228,1228,0.743182,0.485521,0.591551,0,0.2548560000000002,0.09110200000000002,0.18071000000000015,-0.10103800000000007,0.04448199999999991,-0.09383600000000003,0.19460666666666676
1229,1229,0.852915,0.441293,0.3587,0,-0.20506599999999997,0.31483799999999995,0.11140400000000006,-0.07823800000000003,0.03518399999999988,-0.6007859999999999,0.10190266666666667
1230,1230,0.806248,0.584341,0.714457,0,-0.25394799999999984,-0.21501400000000004,0.10359000000000007,0.026332000000000022,0.05898800000000004,0.3262719999999999,-0.07631999999999986
1231,1231,1.0,0.360603,0.476521,0,-0.18248799999999987,-0.181226,-0.0430299999999999,0.4252339999999999,-0.12130600000000002,0.4165559999999999,-0.3357959999999999
1232,1232,1.0,0.66635,0.685856,0,0.003830000000000222,0.497638,-0.03599599999999992,0.023660000000000014,-0.233688,0.016218000000000066,-0.2677899999999999
1233,1233,0.864306,0.471501,0.639102,0,-0.09188599999999991,0.6174680000000001,-0.2847259999999999,0.54175,-0.22622399999999998,-0.21440599999999999,-0.5158826666666666
1234,1234,0.613311,0.585329,0.541041,0,0.15842600000000018,-0.20023999999999997,0.4122840000000001,-0.12158200000000008,-0.5596380000000001,-0.35444,0.22911133333333342
1235,1235,0.761604,0.546535,0.4514,0,0.08923400000000004,0.35607600000000006,0.24724000000000013,-0.06653799999999999,-0.014144000000000045,-0.10587400000000002,0.04622200000000003
1236,1236,1.0,0.629244,0.438854,0,0.282076,-0.053902000000000005,-0.008347999999999911,-0.206716,0.0020160000000000178,0.27784999999999993,0.08617066666666673
1237,1237,0.901512,0.739056,0.528097,0,0.1702020000000002,0.08431199999999994,-0.13335599999999992,-0.10883799999999999,-0.46656600000000004,-0.20497599999999994,-0.06673933333333326
1238,1238,1.0,0.452085,0.683909,0,-0.13262999999999991,0.33599999999999985,0.02772600000000014,-0.5337320000000001,0.03377199999999991,-0.16782600000000003,0.09814200000000015
1239,1239,0.883255,0.61709,0.574323,0,0.24712200000000006,0.3835899999999999,0.1973800000000001,0.28755,-0.14230600000000004,-0.069778,-0.0997219999999999
1240,1240,0.848746,0.321954,0.752518,0,0.2338140000000002,0.15815599999999996,-0.3181519999999999,-0.2563,-0.08904400000000001,-0.524956,0.1499060000000001
1241,1241,0.819958,0.517851,0.191579,0,-0.08878199999999992,-0.03495400000000004,-0.07543999999999995,0.32365999999999984,-0.16107000000000005,0.0135320000000001,-0.2091766666666666
1242,1242,0.850973,0.54538,0.465205,0,-0.30550599999999983,0.018032000000000048,-0.15525999999999995,-0.010766000000000053,-0.24808600000000003,0.45955199999999996,-0.39188999999999996
1243,1243,0.977994,0.717281,0.500345,0,-0.28056199999999987,0.6854499999999999,0.5643440000000002,-0.280508,-0.22974000000000006,0.03801800000000011,-0.12963933333333325
1244,1244,0.822204,0.460122,0.355358,0,-0.09140799999999993,-0.19151399999999996,-0.05935399999999991,-0.306698,0.22841200000000006,-0.332414,0.30275866666666673
1245,1245,1.0,0.29387,0.709249,0,0.4613680000000002,-0.05050399999999999,-0.3013879999999999,-0.031420000000000003,0.5538059999999998,-0.601182,0.4656306666666667
1246,1246,0.860705,0.551955,0.515359,0,0.2513960000000002,0.32302799999999987,-0.16687999999999992,0.22066000000000008,-0.059642000000000084,-0.24275599999999997,-0.09201933333333327
1247,1247,1.0,0.480673,0.180577,0,0.19991000000000003,-0.15408599999999995,-0.015473999999999877,-0.08910400000000007,0.15734399999999993,0.2957160000000001,0.096418
1248,1248,0.910908,0.545007,0.653284,0,0.2732260000000002,-0.058548000000000044,0.4123960000000002,-0.005098000000000047,-0.011030000000000095,-0.442744,0.39366066666666677
1249,1249,1.0,0.610037,0.647568,0,0.3641160000000001,-0.276038,0.11487400000000014,0.21981399999999995,-0.03688800000000003,-0.377132,0.29181933333333343
1250,1250,0.754785,0.644403,0.353221,0,0.01971400000000001,-0.13192800000000005,-0.678846,0.12715199999999993,0.14794799999999997,-0.08006599999999997,-0.14211399999999996
1251,1251,0.979661,0.470927,0.565122,0,-0.1362119999999999,0.16477999999999993,0.461006,-0.134652,-0.12332200000000004,-0.41787799999999997,0.19640733333333338
1252,1252,0.793191,0.29182,0.4186,0,0.1576240000000002,-0.11668999999999996,-0.24143399999999993,0.008153999999999995,-0.07365600000000005,0.23323399999999994,-0.09405466666666659
1253,1253,1.0,0.747901,0.466763,0,0.4081800000000002,0.23114400000000002,-0.059699999999999864,0.410196,0.09347400000000006,0.019630000000000036,-0.0730053333333332
1254,1254,0.990786,0.836076,0.52091,0,-0.11771999999999982,-0.009724000000000066,0.13265400000000005,0.3294539999999999,-0.14650000000000007,0.18454199999999998,-0.21194599999999988
1255,1255,0.92309,0.610603,0.590459,0,0.47280200000000017,0.31855600000000006,-0.2533279999999999,-0.25565000000000004,-0.5797380000000001,-0.267676,-0.05183133333333326
1256,1256,0.989943,0.578533,0.485263,0,0.035984000000000016,-0.32177999999999995,0.2659060000000002,0.32141200000000003,0.10881399999999997,0.20314999999999994,0.0693073333333334
1257,1257,1.0,0.49339,0.568398,0,0.11096600000000012,0.008750000000000036,0.48212600000000005,-0.01569799999999999,-0.005134000000000083,-0.13955399999999996,0.24481999999999998
1258,1258,0.988375,0.545408,0.563164,0,-0.1429339999999999,0.4846680000000001,0.3295600000000001,-0.6321420000000001,-0.27868400000000004,0.2083219999999999,-0.050968666666666586
1259,1259,0.768015,0.251633,0.30654,0,-0.12764399999999987,0.41625999999999985,0.09127200000000002,-0.47031,0.16044199999999997,0.144366,0.011251333333333429
1260,1260,1.0,0.452486,0.545814,0,-0.6621279999999999,0.14450000000000007,0.585896,0.18256000000000006,0.07133400000000001,-0.26303999999999994,-0.022972666666666718
1261,1261,1.0,0.71493,0.674752,0,0.4290820000000002,0.1714340000000001,0.2460300000000002,-0.08774800000000005,0.024213999999999958,0.21036600000000005,0.1350913333333334
1262,1262,0.792721,0.356071,0.460453,0,-0.6309259999999999,-0.05709799999999998,0.05754999999999999,-0.32700799999999997,-0.005974000000000035,-0.021789999999999976,-0.05781799999999998
1263,1263,0.815835,0.771147,0.620853,0,0.63931,0.0980859999999999,-0.042595999999999856,0.2137199999999999,-0.12470400000000004,-0.34953199999999995,0.1699120000000001
1264,1264,0.905975,0.187851,0.319372,0,-0.34274799999999983,0.30293599999999987,-0.35758199999999984,-0.33206800000000003,-0.07161800000000007,0.116784,-0.2865333333333332
1265,1265,1.0,0.217886,0.776448,0,0.25046800000000013,0.50092,-0.01069399999999987,0.29823200000000005,0.15075799999999995,0.44069400000000014,-0.28310466666666667
1266,1266,0.966058,0.42198,0.470652,0,0.22868600000000017,-0.16035599999999994,0.11343400000000003,-0.23472800000000005,-0.21448600000000007,0.29754400000000003,0.07505800000000003
1267,1267,0.833554,0.379812,0.422408,0,-0.24465199999999987,-0.3821220000000001,0.000496000000000052,-0.30698800000000004,0.004782000000000064,0.08501399999999992,0.12157400000000014
1268,1268,1.0,0.439761,0.362505,0,-4.399999999993298e-05,-0.09449200000000002,0.15162200000000015,-0.139532,-0.357378,0.36721000000000004,-0.11299533333333327
1269,1269,1.0,0.590323,0.411074,0,0.3751340000000001,-0.201434,-0.20061399999999985,-0.08744400000000008,-0.009394000000000013,-0.45744399999999996,0.3038160000000001
1270,1270,1.0,0.529173,0.534009,0,0.13558400000000015,0.651708,0.16866800000000004,0.09462199999999998,-0.142478,0.11853200000000008,-0.2343626666666666
1271,1271,0.911667,0.476726,0.798024,0,-0.26668999999999987,0.07016800000000001,0.008418000000000037,-0.342638,0.010923999999999934,-0.8835879999999999,0.3029033333333333
1272,1272,0.834462,0.504815,0.536238,0,0.792986,0.3880539999999999,-0.3465579999999999,0.30933199999999994,-0.07730999999999999,0.44408800000000004,-0.25745199999999996
1273,1273,0.89038,0.435532,0.358341,0,-0.11277999999999988,0.837656,-0.21124799999999988,0.23483799999999988,-0.296262,0.020029999999999992,-0.5709379999999998
1274,1274,0.783389,0.677615,0.672287,0,-0.2005079999999999,0.004510000000000014,0.11384400000000006,0.5681539999999998,-0.04039000000000004,0.25701799999999997,-0.3189119999999999
1275,1275,0.998745,0.303978,0.432355,0,0.18222400000000016,0.660782,-0.11419799999999991,-0.3953120000000001,0.10450399999999993,0.2350540000000001,-0.10933133333333325
1276,1276,1.0,0.218671,0.42081,0,-0.06746199999999991,0.595682,0.019990000000000174,-0.15368800000000005,0.0022279999999998967,0.23688200000000004,-0.2413733333333333
1277,1277,1.0,0.276761,0.3874,0,0.4850460000000001,-0.271586,-0.4990319999999999,-0.09259600000000001,-0.11537200000000003,-0.655662,0.2968286666666667
1278,1278,1.0,0.584982,0.724748,0,0.042592000000000185,0.460372,0.2097300000000002,0.12846800000000003,-0.505742,0.09114200000000006,-0.3111339999999999
1279,1279,0.882262,0.565164,0.814369,0,-0.3318939999999999,-0.37332999999999994,0.5177560000000001,0.203098,-0.2569,0.1080540000000001,-0.002953333333333325
1280,1280,1.0,0.524717,0.408735,0,0.04881800000000003,-0.338164,0.11201400000000006,-0.548146,-0.2037960000000001,-0.17710199999999998,0.3401493333333333
1281,1281,0.745761,0.423459,0.46817,0,0.1350800000000001,-0.17517800000000006,-0.23746999999999985,-0.1027260000000001,-0.351664,0.11121800000000004,-0.09578933333333323
1282,1282,0.828804,0.52868,0.524918,0,0.0199060000000002,0.3526499999999999,0.110514,-0.387892,0.03088599999999997,-0.38336799999999993,0.19330533333333338
1283,1283,1.0,0.426298,0.345536,0,-0.016513999999999918,-0.464558,0.09161000000000019,-0.208152,-0.09351000000000009,-0.13962200000000002,0.26463933333333345
1284,1284,1.0,0.432934,0.716324,0,0.38721400000000017,0.787728,0.37979000000000007,-0.21677999999999997,-0.09158200000000005,0.04092399999999996,0.021183333333333415
1285,1285,1.0,0.685714,0.616588,0,0.17647000000000013,0.27837599999999996,0.0300060000000002,0.09508800000000006,-0.20334800000000008,-0.576248,0.0686373333333334
1286,1286,0.976195,0.436887,0.507549,0,0.0641480000000001,-0.09959399999999996,0.2610220000000001,-0.238464,0.08409200000000006,-0.34333199999999997,0.3635506666666667
1287,1287,0.894232,0.434695,0.522717,0,-0.2153799999999999,-0.24852600000000002,-0.3431599999999999,0.09246399999999988,0.15402800000000005,-0.039283999999999986,-0.06972199999999988
1288,1288,0.73819,0.455294,0.629961,0,0.2958320000000001,0.2526980000000001,0.484556,-0.630476,0.10794999999999999,-0.36844,0.544852
1289,1289,1.0,0.32886,0.456982,0,0.248456,-0.04483199999999998,0.10763600000000006,0.164234,-0.21462800000000004,0.21993799999999997,-0.06595866666666665
1290,1290,0.885942,0.661541,0.383159,0,0.20349200000000023,0.3001419999999999,-0.14212999999999987,-0.082148,-0.09449600000000002,-0.08014599999999994,-0.05699399999999988
1291,1291,1.0,0.306233,0.846536,0,0.6787960000000002,-0.11215799999999998,-0.02178799999999992,-0.283478,-0.21787800000000002,-0.11838199999999999,0.31771600000000005
1292,1292,0.797351,0.460213,0.755162,0,-0.01930999999999994,0.16644400000000004,0.2906280000000001,-0.32918400000000003,-0.53281,0.074546,-0.057765999999999956
1293,1293,1.0,0.556112,0.340441,0,-0.05650199999999983,0.6705939999999999,0.2710180000000002,0.15622000000000003,-0.3989560000000001,-0.62664,-0.12820466666666655
1294,1294,1.0,0.389954,0.548015,0,-0.1317759999999999,-0.508014,0.1557160000000002,-0.22348200000000007,0.053609999999999935,-0.28251800000000005,0.36385466666666677
1295,1295,0.969804,0.235307,0.604999,0,-0.0045079999999998455,0.13457999999999992,-0.022585999999999884,0.38054199999999994,-0.14910600000000007,0.30915000000000004,-0.33349066666666655
1296,1296,0.68894,0.697632,0.512155,0,0.4702080000000002,-0.244012,0.01370400000000016,-0.08719200000000005,0.09574599999999989,-0.033499999999999974,0.3147873333333334
1297,1297,0.870869,0.674581,0.330643,0,-0.16988199999999987,0.146698,0.12874600000000003,-0.107904,0.06852999999999998,-0.010809999999999986,-0.0001966666666666228
1298,1298,1.0,0.618454,0.285344,0,-0.029481999999999897,-0.009608000000000061,-0.1883999999999999,-0.19268200000000002,0.224796,-0.16679199999999994,0.12533200000000005
1299,1299,0.786606,0.753829,0.35925,0,-0.8620799999999998,-0.20734600000000003,-0.2888299999999999,0.05079600000000006,0.558568,-0.11209400000000003,-0.10789933333333322
1300,1300,0.866084,0.625477,0.587037,0,0.35301000000000005,0.08484800000000003,-0.40680799999999984,0.048441999999999874,0.23512999999999984,-0.02476199999999995,0.024268000000000033
1301,1301,0.822995,0.299217,0.403957,0,0.2010400000000001,-0.07874000000000003,0.356762,-0.7282740000000001,0.10188399999999986,0.15117000000000003,0.43851000000000007
1302,1302,1.0,0.423445,0.465335,0,-0.2984939999999998,0.35451999999999995,0.33574400000000004,0.17359999999999998,-0.017618000000000023,0.08294800000000002,-0.19714533333333323
1303,1303,1.0,0.613207,0.765378,0,0.021916000000000047,0.3806639999999999,0.44932400000000006,-0.058665999999999996,-0.1371880000000001,-0.306014,0.10602266666666671
1304,1304,0.808939,0.640454,0.388195,0,-0.27158799999999994,-0.04803000000000002,0.1560760000000001,-0.030850000000000044,-0.2285520000000001,-0.272122,0.002312666666666713
1305,1305,1.0,0.588265,0.517019,0,-0.11268599999999984,0.07365200000000005,0.190288,0.14842200000000005,-0.21660200000000007,0.06850599999999996,-0.1431933333333333
1306,1306,0.729201,0.109822,0.283461,0,0.10173600000000005,-0.178442,-0.27788599999999986,-0.14332600000000006,-0.413826,0.540724,-0.26964399999999994
1307,1307,0.751459,0.501678,0.830261,0,0.19077200000000016,0.039444000000000035,-0.41493999999999986,0.10501399999999994,0.201152,0.20656800000000008,-0.12468066666666659
1308,1308,1.0,0.48593,0.433862,0,-0.3843679999999998,0.22567399999999993,-0.315974,-0.33320000000000005,-0.3808020000000001,-0.17334799999999995,-0.2667566666666666
1309,1309,1.0,0.395064,0.471475,0,-0.14146199999999987,0.34974799999999995,-0.20949399999999985,0.23662800000000006,0.16080799999999984,0.0702799999999999,-0.2822679999999999
1310,1310,0.736738,0.604786,0.566936,0,0.6733600000000002,0.18930000000000002,-0.20997999999999983,-0.298886,0.06302600000000003,0.3119700000000001,0.10800733333333343
1311,1311,1.0,0.317092,0.304447,0,-0.14381199999999983,0.11661799999999989,-0.1719259999999999,-0.05287800000000009,0.14182799999999984,-0.22077400000000003,-0.005625333333333225
1312,1312,0.729196,0.41841,0.304052,0,0.1140540000000001,-0.160408,0.25104400000000004,-0.22237400000000007,-0.02628800000000009,-0.32110399999999995,0.3475653333333334
1313,1313,0.88386,0.574505,0.427817,0,0.07214400000000021,-0.10433999999999999,0.10226200000000008,-0.021094000000000057,0.15793599999999985,-0.14530599999999994,0.20102733333333336
1314,1314,1.0,0.408514,0.545623,0,0.17724800000000007,-0.2816620000000001,0.11957200000000001,0.24308200000000002,-0.47938800000000004,0.0030959999999999877,-0.04902799999999996
1315,1315,0.970381,0.411648,0.455055,0,0.286208,-0.704662,-0.17250999999999994,-0.04182400000000008,0.10474799999999984,-0.10016199999999997,0.3550313333333333
1316,1316,0.699534,0.690505,0.57843,0,-0.02157599999999993,0.07139999999999991,0.11833000000000005,-0.1425780000000001,0.11109999999999998,-0.2746679999999999,0.18456666666666674
1317,1317,1.0,0.405096,0.727129,0,-0.3581899999999999,0.08529199999999992,-0.09491799999999984,-0.2235020000000001,-0.192064,-0.651176,0.048071333333333494
1318,1318,1.0,0.479812,0.404965,0,0.17937000000000003,-0.20871799999999996,0.3214960000000002,0.46375600000000006,0.13919400000000004,-0.10890599999999995,0.16464266666666671
1319,1319,0.92672,0.316711,0.586651,0,-0.1615439999999999,-0.005917999999999979,0.29856800000000017,0.36474800000000007,-0.24963800000000003,-0.42145600000000005,-0.016662666666666607
1320,1320,0.93381,0.537983,0.41317,0,0.12324000000000002,0.032041999999999904,0.12880000000000003,-0.21311200000000008,-0.145088,0.30584600000000006,-0.005941333333333278
1321,1321,0.566192,0.647331,0.601912,0,-0.20125999999999988,-0.339078,0.5633840000000001,-0.32618,0.14955399999999996,-0.03516799999999998,0.40403466666666676
1322,1322,1.0,0.400185,0.580539,0,-0.43638599999999994,0.33185,0.06429200000000002,-0.500658,-0.22796400000000006,-0.4378519999999999,0.0022006666666666563
1323,1323,0.594185,0.572005,0.689643,0,-0.10420799999999986,-0.14678800000000003,0.11701200000000012,-0.06038600000000005,-3.0000000000085514e-05,-0.20935799999999993,0.14310200000000006
1324,1324,1.0,0.611484,0.287628,0,-0.07960999999999996,0.19409799999999988,0.08757000000000015,-0.160806,-0.236618,-0.23871200000000004,-0.007745999999999878
1325,1325,1.0,0.554517,0.597576,0,-0.5700679999999999,0.266672,0.13324400000000014,-0.04225800000000002,0.017091999999999885,0.05741599999999991,-0.23385399999999995
1326,1326,0.836537,0.717263,0.37622,0,0.33711599999999997,0.1142700000000001,-0.11221799999999993,-0.01662000000000008,-0.643424,-0.132062,-0.12803799999999999
1327,1327,1.0,0.487393,0.698474,0,-0.025935999999999848,0.0250999999999999,-0.2699999999999999,0.15430199999999994,-0.12819400000000003,0.18219399999999997,-0.2619086666666665
1328,1328,0.982073,0.538478,0.590717,0,-0.15401599999999993,0.18567200000000006,0.19993800000000017,-0.12191600000000002,-0.151362,-0.007823999999999942,-0.05379066666666661
1329,1329,0.848865,0.368932,0.410097,0,0.04022800000000015,0.0023320000000000007,-0.2212679999999999,-0.06383000000000005,-0.14967200000000003,0.09549000000000007,-0.12156799999999993
1330,1330,1.0,0.492152,0.601913,0,0.15776600000000007,0.0256559999999999,0.006788000000000016,-0.38004000000000004,0.3192379999999999,-0.13764199999999993,0.32527266666666665
1331,1331,0.954638,0.879356,0.502474,0,-0.016269999999999896,-0.487804,0.04094600000000015,0.25794399999999995,0.20907999999999993,0.501838,-0.01274066666666658
1332,1332,1.0,0.544459,0.485213,0,0.6511740000000001,-0.04344800000000004,0.0043400000000000105,-0.46618800000000005,-0.159014,0.16558399999999995,0.2801840000000001
1333,1333,0.599239,0.540769,0.453553,0,0.3619800000000002,-0.581272,-0.3650499999999999,-0.113402,0.3566719999999999,-0.23812,0.4287986666666667
1334,1334,1.0,0.359921,0.570823,0,0.18226200000000015,-0.15244199999999997,0.279728,0.0709979999999999,-0.19042000000000003,-0.15294600000000003,0.16865333333333338
1335,1335,0.748422,0.648906,0.406614,0,-0.0944219999999999,0.34476799999999996,0.054744000000000126,-0.2487680000000001,-0.011672000000000016,-0.338626,0.06375866666666677
1336,1336,0.611195,0.65027,0.442462,0,0.16071400000000002,-0.280822,0.07603800000000005,0.196202,-0.1639520000000001,-0.546556,0.23465866666666668
1337,1337,0.864309,0.617018,0.680693,0,0.37122200000000016,0.447114,-0.11407999999999996,-0.50945,-0.38503,0.24485599999999996,-0.10346933333333327
1338,1338,0.945338,0.648581,0.316075,0,0.17457000000000011,0.542532,-0.13763799999999993,-0.333348,-0.30017400000000005,-0.568988,0.03218733333333339
1339,1339,0.472767,0.718449,0.611253,0,0.409338,-0.0029000000000000137,0.26681,-0.14779200000000003,0.20196400000000003,-0.321218,0.45000733333333337
1340,1340,0.984408,0.279595,0.30122,0,-0.23215999999999992,-0.39688600000000007,0.22157000000000004,0.12307599999999996,-0.27151000000000003,0.21726200000000007,-0.07518399999999996
1341,1341,0.779547,0.428769,0.655513,0,0.2636980000000002,0.2393860000000001,-0.29063799999999995,0.013751999999999986,-0.428138,-0.15359999999999996,-0.18487199999999995
1342,1342,0.915681,0.459062,0.465986,0,-0.42656399999999994,-0.03987200000000002,-0.11760999999999988,0.32455999999999996,-0.5116860000000001,-0.295562,-0.3483286666666667
1343,1343,1.0,0.114184,0.302833,0,0.4937420000000001,-0.0009959999999999969,-0.2201979999999999,-0.30067,0.13827999999999996,0.5715460000000001,0.0473146666666667
1344,1344,0.834031,0.443535,0.382545,0,0.31241200000000013,-0.521568,0.08811600000000008,0.42884999999999995,0.060197999999999974,0.5482360000000002,0.001736000000000043
1345,1345,0.60336,0.634822,0.730985,0,0.2839260000000001,0.06665999999999994,-0.30441799999999986,0.010505999999999904,-0.014708000000000054,0.09871199999999991,-0.07035933333333319
1346,1346,0.987228,0.487887,0.455346,0,0.05867,0.09709999999999996,-0.15661799999999992,0.12416199999999988,0.0036920000000000286,0.11851199999999995,-0.14467666666666656
1347,1347,0.968865,0.473888,0.510039,0,0.04399200000000003,0.489452,-0.13582399999999994,-0.13888200000000006,-0.518918,0.3643080000000001,-0.441876
1348,1348,1.0,0.494353,0.443644,0,-0.1439419999999999,-0.030830000000000024,-0.10404999999999986,0.2673699999999999,-0.4114040000000001,-0.08216199999999996,-0.2712579999999999
1349,1349,1.0,0.44214,0.806863,0,0.3552780000000002,0.08523999999999998,-0.5407719999999999,-0.549218,-0.7315440000000001,0.13845400000000008,-0.19717133333333325
1350,1350,1.0,0.488752,0.714353,0,0.04158800000000018,0.012259999999999938,0.38791200000000003,-0.3061020000000001,-0.133822,-0.49876999999999994,0.36276333333333344
1351,1351,0.560482,0.541606,0.464305,0,-0.02663799999999994,0.36553199999999997,-0.3310679999999999,0.13230199999999992,0.09696400000000005,0.4760819999999999,-0.4115526666666665
1352,1352,1.0,0.597853,0.217085,0,0.08929200000000015,-0.43055599999999994,0.391664,-0.3039940000000001,-0.2772840000000001,-0.12057200000000001,0.3529313333333334
1353,1353,1.0,0.472165,0.564414,0,-0.07045599999999985,-0.14265799999999995,-0.14279999999999993,0.11087399999999992,-0.25834,-0.14932800000000002,-0.09682799999999991
1354,1354,1.0,0.750393,0.508074,0,0.05565600000000015,-0.012378,0.10014600000000007,0.15849599999999997,0.42490000000000006,0.13193199999999994,0.10088400000000013
1355,1355,1.0,0.643261,0.567352,0,-0.4109879999999999,-0.24846199999999996,-0.39077399999999995,-0.077488,-0.07928800000000003,0.007919999999999927,-0.1876733333333333
1356,1356,0.670153,0.42545,0.406277,0,0.4574760000000002,0.38993999999999995,-0.0025359999999998717,0.05909199999999992,-0.24887199999999998,-0.6399159999999999,0.13231733333333345
1357,1357,0.910686,0.621459,0.640361,0,-0.014045999999999892,-0.15982000000000007,0.25512,0.01269600000000004,-0.12303200000000003,-0.15277200000000002,0.13931266666666672
1358,1358,0.797068,0.258254,0.330699,0,0.1930200000000002,0.232904,0.1258140000000001,-0.261212,0.2168779999999999,-0.5196099999999999,0.36121000000000003
1359,1359,1.0,0.478546,0.321045,0,0.3633440000000001,0.200164,-0.026443999999999912,-0.10261799999999999,0.014969999999999928,-0.48990999999999996,0.24807800000000002
1360,1360,1.0,0.389479,0.964685,0,-0.5687879999999998,-0.10482400000000003,0.13184600000000013,-0.045474000000000014,-0.3393360000000001,-0.361382,-0.08819933333333327
1361,1361,0.697871,0.414732,0.547834,0,0.681,-0.151076,-0.2300279999999999,-0.007628000000000079,-0.40827199999999997,-0.2309,0.14410133333333341
1362,1362,0.837446,0.401703,0.572517,0,-0.26994399999999996,0.27336399999999994,0.39668000000000014,-0.066388,-0.028946000000000027,0.1323479999999999,-0.08051133333333323
1363,1363,1.0,0.189708,0.59529,0,-0.6456559999999999,-0.19374999999999998,-0.13773199999999997,-0.39207400000000003,0.036407999999999996,0.24064799999999997,-0.1339346666666666
1364,1364,1.0,0.638428,0.37504,0,0.380522,-0.39879599999999993,0.1606240000000001,-0.18033200000000005,-0.2834080000000001,-0.13718799999999998,0.3246846666666667
1365,1365,1.0,0.404337,0.505243,0,-0.1714039999999999,0.1551959999999999,0.12131400000000014,-0.246672,0.14190199999999997,0.11853399999999992,0.021584666666666807
1366,1366,0.935306,0.549602,0.4608,0,-0.25054599999999994,-0.010498000000000007,-0.31468399999999996,0.33532800000000007,-0.17319400000000007,0.4171339999999999,-0.4934626666666666
1367,1367,0.848747,0.408666,0.378833,0,-0.12340999999999991,-0.3507800000000001,0.547104,0.1559379999999999,-0.26221800000000006,0.22780599999999995,0.042837333333333436
1368,1368,0.84211,0.409976,0.899014,0,-0.26486999999999994,-0.01661200000000007,-0.03232399999999991,-0.479268,0.391702,-0.324688,0.3050253333333334
1369,1369,1.0,0.426502,0.255581,0,-0.19435199999999986,-0.197538,0.11269400000000007,0.08078800000000008,-0.05835200000000007,-0.163744,0.046828000000000015
1370,1370,0.995166,0.583318,0.608217,0,0.3507260000000001,0.005103999999999997,0.11948800000000004,0.05388400000000004,-0.06252200000000008,-0.23761199999999993,0.19543866666666665
